file,kmeans_cluster,gmm_cluster,hdbscan_cluster,embedding_file
vqe_two_local_indep_none_15_s15.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s16.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s17.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s18.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s19.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s2.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s20.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s21.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s22.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s23.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s24.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s25.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s26.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s27.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s28.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s29.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s3.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s30.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s31.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s32.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s33.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s34.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s35.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s36.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s37.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s38.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s39.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s4.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s40.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s41.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s42.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s43.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s44.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s45.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s46.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s47.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s48.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s49.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s5.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s6.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s7.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s8.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_15_s9.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_3_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_4_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_5_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_5_s1.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s1.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s10.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s11.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s12.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s13.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s14.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s15.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s16.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s17.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s18.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s19.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s2.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s3.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s4.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s5.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s6.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s7.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s8.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_6_s9.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s1.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s10.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s11.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s12.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s13.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s14.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s15.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s16.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s17.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s18.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s19.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s2.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s20.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s21.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s22.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s23.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s24.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s25.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s26.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s27.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s28.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s29.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s3.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s30.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s31.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s32.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s33.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s34.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s35.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s36.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s37.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s38.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s39.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s4.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s40.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s41.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s42.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s43.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s44.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s45.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s46.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s47.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s48.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s49.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s5.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s6.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s7.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s8.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_7_s9.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s1.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s10.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s11.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s12.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s13.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s14.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s15.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s16.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s17.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s18.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s19.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s2.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s20.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s21.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s22.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s23.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s24.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s25.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s26.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s27.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s28.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s29.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s3.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s30.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s31.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s32.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s33.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s34.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s35.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s36.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s37.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s38.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s39.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s4.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s40.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s41.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s42.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s43.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s44.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s45.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s46.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s47.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s48.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s49.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s5.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s6.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s7.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s8.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_8_s9.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s0.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s1.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s10.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s11.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s12.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s13.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s14.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s15.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s16.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s17.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s18.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s19.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s2.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s20.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s21.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s22.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s23.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s24.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s25.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s26.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s27.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s28.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s29.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s3.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s30.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s31.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s32.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s33.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s34.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s35.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s36.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s37.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s38.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s39.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s4.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s40.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s41.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s42.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s43.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s44.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s45.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s46.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s47.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s48.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s49.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s5.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s6.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s7.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s8.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
vqe_two_local_indep_none_9_s9.qasm,4,0,5,gcn_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s0.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s1.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s10.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s11.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s12.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s13.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s14.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s15.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s16.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s17.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s18.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s2.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s3.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s4.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s5.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s6.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s7.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s8.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_10_s9.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s0.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s1.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s2.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s3.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s4.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_11_s5.qasm,2,0,2,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s0.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s1.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s10.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s11.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s12.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s13.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s14.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s15.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s16.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s17.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s18.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s19.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s2.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s20.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s21.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s22.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s23.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s24.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s25.qasm,2,0,-1,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s26.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s27.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s28.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s29.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s3.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s30.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s31.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s32.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s33.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s34.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
graphstate_indep_none_12_s35.qasm,2,0,3,gat_aug_dropout_and_norm_embeddings.csv
