epoch,loss
0,3.4901271516626533
1,2.977408940141851
2,2.482777400450273
3,2.2482357133518565
4,2.100305210460316
5,1.9860715161670337
6,1.925926073030992
7,1.8736665682359175
8,1.8139931884678928
9,1.7668154835700989
10,1.710734101859006
11,1.6680855588479475
12,1.6320165937597102
13,1.6152583360671997
14,1.5857893391089006
15,1.5653117461638018
16,1.5648456866090947
17,1.523623526096344
18,1.5034522305835376
19,1.4929449070583691
20,1.490691520951011
21,1.47153948653828
22,1.447596468708732
23,1.4485594901171597
24,1.4352088516408747
25,1.426782250404358
26,1.4245112267407505
27,1.3961918895894831
28,1.394368361343037
29,1.3792993047020652
30,1.3870926390994678
31,1.3706953904845498
32,1.3766885128888218
33,1.354545002633875
34,1.354386486790397
35,1.349403820254586
36,1.3394276824864475
37,1.3340347463434392
38,1.3343358527530322
39,1.3364707231521606
40,1.3135033412413164
41,1.332156154242429
42,1.3186998258937488
43,1.3055446039546619
44,1.295719634402882
45,1.3015039942481301
46,1.2709692987528713
47,1.290412187576294
48,1.2894558906555176
49,1.2868280735882847
50,1.2721469510685315
51,1.27744981917468
52,1.2721101479096846
53,1.265076458454132
54,1.2598505507815967
55,1.2690563852136785
56,1.2569604949517683
57,1.2631169665943494
58,1.2650034048340537
59,1.253577790477059
60,1.2564157193357295
61,1.24575275182724
62,1.2457737868482417
63,1.2269616343758323
64,1.2355597506869922
65,1.2418034185062756
66,1.2363787781108508
67,1.2205548340624028
68,1.2184009768746116
69,1.2270340756936506
70,1.2221672968430952
71,1.2201857675205579
72,1.2211136601187966
73,1.2006564194505864
74,1.203314483165741
75,1.210060872814872
76,1.1943121389909224
77,1.2029539996927434
78,1.1983088146556506
79,1.1968692378564314
80,1.2031282349066301
81,1.1985475529323926
82,1.1832146698778325
83,1.1985790025104175
84,1.188756682656028
85,1.1852189248258418
86,1.1861869476058267
87,1.1830610091036016
88,1.1857137896797874
89,1.1860262805765325
90,1.1662659753452649
91,1.1735086278481917
92,1.1732358119704507
93,1.1624420989643445
94,1.1777320450002497
95,1.169269854372198
96,1.1704598448493264
97,1.1742104346101934
98,1.1741590716622092
99,1.1550798524509778
100,1.1734460104595532
101,1.1459695859388872
102,1.1625798778100447
103,1.16936395926909
104,1.1601950038563122
105,1.1490279977971858
106,1.1504235430197283
107,1.1579460447484797
108,1.1444939429109746
109,1.153006997975436
110,1.149364325133237
111,1.144580515948209
112,1.1457219123840332
113,1.1401290785182605
114,1.1290734735402195
115,1.1371152238412336
116,1.1361349766904658
117,1.1334970105778088
118,1.1255237893624739
119,1.1139069145376033
120,1.125258738344366
121,1.127855035391721
122,1.132835491137071
123,1.1290239637548274
124,1.127615581859242
125,1.1286418004469438
126,1.1348111575300044
127,1.1379558714953335
128,1.1266265945001082
129,1.113967153159055
130,1.118015999143774
131,1.1239639466459102
132,1.108465920795094
133,1.1015137054703452
134,1.1164660020308061
135,1.115120687267997
136,1.10944157296961
137,1.110083742575212
138,1.1116903099146755
139,1.1041053208437832
140,1.1157767339186235
141,1.1025277051058682
142,1.110896040092815
143,1.0988722389394587
144,1.1036129160360857
145,1.0966875119642778
146,1.096594284881245
147,1.0967290238900618
148,1.101687490940094
149,1.0908539620312778
150,1.1054624156518416
151,1.0974256016991355
152,1.0927786176854914
153,1.0923615206371655
154,1.0975325595248828
155,1.0815672332590276
156,1.0769479545679959
157,1.0885653604160657
158,1.0886309851299634
159,1.0883982885967602
160,1.0861157341436907
161,1.0867298624732278
162,1.0867037827318364
163,1.0823868296363137
164,1.0790761221538892
165,1.079272671179338
166,1.0814048918810757
167,1.085510627789931
168,1.074601037935777
169,1.0869077877564863
170,1.077072717926719
171,1.0728166482665322
172,1.0868714180859653
173,1.071077130057595
174,1.0708402070132168
175,1.0634480931542136
176,1.0593840804967014
177,1.0794549746946855
178,1.0606942664493213
179,1.0569786429405212
180,1.070113404230638
181,1.0669552575458179
182,1.0631225976076992
183,1.0761764645576477
184,1.0559171600775286
185,1.0573483840985731
186,1.0471540635282344
187,1.0457851724191145
188,1.0557165796106511
189,1.0474936257709155
190,1.0687313892624595
191,1.0669466257095337
192,1.056207770651037
193,1.048703746362166
194,1.0708753087303855
195,1.0490593910217285
196,1.0594974241473458
197,1.052146472714164
198,1.0396798903291875
199,1.045436143875122
200,1.05366881869056
201,1.0618779279968955
202,1.0605875199491328
203,1.0560909563844854
204,1.0509277853098782
205,1.0497044108130715
206,1.0488961799578234
207,1.0437973927367816
208,1.0235951976342634
209,1.0429745804179797
210,1.0445556342601776
211,1.0425621271133423
212,1.050878793001175
213,1.0392272553660653
214,1.0334711779247632
215,1.0331908410245723
216,1.0252549241889606
217,1.0309312289411372
218,1.0462284359064968
219,1.0391934216022491
220,1.039670784365047
221,1.0379013094035061
222,1.0427447394891218
223,1.0393381985751065
