epoch,loss
0,3.431688287041404
1,2.9775960337031973
2,2.6700329888950693
3,2.4446665807203813
4,2.310940005562522
5,2.1922414844686333
6,2.0986125469207764
7,2.0142505764961243
8,1.9553702094338157
9,1.9322395324707031
10,1.8764866753058
11,1.833618239922957
12,1.8012286587194963
13,1.7701357007026672
14,1.7527872649106113
15,1.7386339415203442
16,1.6978226033124058
17,1.671346360986883
18,1.6627765406261792
19,1.6372969854961743
20,1.6166969646107068
21,1.604761459610679
22,1.5731938914819197
23,1.5673604878512295
24,1.5525620796463706
25,1.5093846917152405
26,1.5060806382786145
27,1.4877187447114424
28,1.4741082733327693
29,1.4842546690594067
30,1.465474085374312
31,1.4656258875673467
32,1.4544069604440168
33,1.429655134677887
34,1.4301954074339434
35,1.4306326129219749
36,1.4182149876247754
37,1.405211481181058
38,1.4156632856889204
39,1.413187102837996
40,1.4060359434647993
41,1.3977073214270852
42,1.3845365914431484
43,1.3840548179366372
44,1.3805030475963245
45,1.373388940637762
46,1.362432685765353
47,1.3601157069206238
48,1.3623072884299539
49,1.3367949344895103
50,1.3737219897183506
51,1.3439922495321794
52,1.3683849789879539
53,1.3569988174871965
54,1.338911305774342
55,1.3347380432215603
56,1.3373324925249273
57,1.3300210400061174
58,1.3242064660245723
59,1.3185183676806362
60,1.3191927942362698
61,1.322548134760423
62,1.3313546830957586
63,1.3124238577756016
64,1.3124707720496438
65,1.3160479610616511
66,1.3183316642587835
67,1.3267563852396878
68,1.315749314698306
69,1.3130140792239795
70,1.3089582053097812
71,1.2956667975945906
72,1.3014447201382031
73,1.290198185227134
74,1.286059932275252
75,1.301208490675146
76,1.2908580682494424
77,1.2931556918404319
78,1.3031105128201572
79,1.2968893159519543
80,1.2689182595773176
81,1.2809866775165906
82,1.264533059163527
83,1.2816786061633716
84,1.272503749890761
85,1.272996723651886
86,1.256209514357827
87,1.2557852810079402
88,1.266542131250555
89,1.265436134555123
90,1.246968599882993
91,1.2643278674645857
92,1.2658417658372358
93,1.2612292929129167
94,1.2557662617076526
95,1.2411271225322376
96,1.2346354181116277
97,1.2410762797702442
98,1.2391996437853032
99,1.2561738274314187
100,1.2422139319506558
101,1.2358269149606878
102,1.2458947029980747
103,1.244476394219832
104,1.2410702867941423
105,1.2252351153980603
106,1.2313000451434741
107,1.2294787981293418
108,1.2298222671855579
109,1.2220104932785034
110,1.2193124836141414
111,1.2155236764387651
112,1.195996181531386
113,1.2141476707025007
114,1.2075058546933262
115,1.2193765152584424
116,1.2110388224775142
117,1.2370578213171526
118,1.2035757411609997
119,1.2175713831728154
120,1.221692843870683
121,1.2069486650553616
122,1.204818600958044
123,1.1945410858501087
124,1.2112742987546055
125,1.2024195248430425
126,1.195839898152785
127,1.2091169899160212
128,1.1980184533379294
129,1.208027883009477
130,1.1916006207466125
131,1.1844679225574841
132,1.1799039515581997
133,1.2035558006980203
134,1.1822667717933655
135,1.1764204122803428
136,1.1761097366159612
137,1.2094572132283992
138,1.1756647987799211
139,1.1857806931842456
140,1.1740430430932478
141,1.1835311326113613
142,1.1863754174926064
143,1.180855225433003
144,1.178494149988348
145,1.1926383701237766
146,1.1940089084885337
147,1.1516816290942105
148,1.1661384918472983
149,1.1766396110708064
150,1.1604467142711987
151,1.1651652997190303
152,1.1625730341131038
153,1.1889931938864968
154,1.160904277454723
155,1.161533989689567
156,1.1436509652571245
157,1.1662438836964695
158,1.172844951803034
159,1.172039969400926
160,1.159397076476704
161,1.1517257202755322
162,1.1528307470408352
163,1.1497682441364636
164,1.1471059213985095
165,1.1625400944189592
166,1.1791838299144397
167,1.15482619675723
168,1.1633180488239636
169,1.1493390798568726
170,1.1486821337179705
171,1.163724964315241
