epoch,loss
0,4.2294041460210625
1,3.779062932187861
2,3.4700405272570523
3,3.3803759921680796
4,3.3609154657884077
5,3.2858023426749488
6,3.2576988718726416
7,3.2084886810996314
8,3.209597045725042
9,3.181210821325129
10,3.1661570288918237
11,3.1615504785017534
12,3.1473497477444736
13,3.1045737374912608
14,3.104627923531966
15,3.073597485368902
16,3.046088923107494
17,3.0102855292233555
18,3.029828602617437
19,2.9920636307109487
20,2.9580332907763394
21,2.968191211873835
22,2.9639573855833574
23,2.9419439164074985
24,2.951603965325789
25,2.9296638423746284
26,2.936443187973716
27,2.9423620917580346
28,2.932175625454296
29,2.9312942678278144
30,2.9103921435096045
31,2.919246023351496
32,2.889300313862887
33,2.899443409659646
34,2.9094184095209297
35,2.8656874895095825
36,2.879390066320246
37,2.8378686037930576
38,2.8918752670288086
39,2.869527144865556
40,2.820795351808721
41,2.8264940651980313
42,2.860976522619074
43,2.8130698637528853
44,2.807793151248585
45,2.8339780135588213
46,2.810682090845975
47,2.8168507489291104
48,2.8063929947939785
49,2.7838880907405508
50,2.807173653082414
51,2.809821692380038
52,2.764275995167819
53,2.797826474363154
54,2.769578283483332
55,2.7892520969564263
56,2.7415869994597
57,2.772841225970875
58,2.7935954440723765
59,2.7574134306474165
60,2.753488139672713
61,2.7337902784347534
62,2.7582538453015415
63,2.744599136439237
64,2.7375510822642934
65,2.7271315943111074
66,2.7533054893667046
67,2.745671738277782
68,2.7353466098958794
69,2.7518195022236216
70,2.740167737007141
71,2.7490393790331753
72,2.7273843613537876
73,2.7572426687587392
74,2.7506001104008067
75,2.744846604087136
76,2.715325192971663
77,2.7009103298187256
78,2.7123724872415718
79,2.7026850526983086
80,2.7190263813192193
81,2.7091299945657905
82,2.7211593606255273
83,2.707911729812622
84,2.7358996001156894
85,2.704607833515514
86,2.7007732824845747
87,2.7008143771778452
88,2.6800815625624224
89,2.706930062987588
90,2.6906837875192817
91,2.6924716884439643
92,2.6987420320510864
93,2.679477648301558
94,2.6994610699740322
95,2.6749621521342886
96,2.684116547757929
97,2.6895621798255225
98,2.684292576529763
99,2.692024729468606
100,2.6627999435771597
101,2.6942273811860518
102,2.6552046103910967
103,2.6846740679307417
104,2.6580817049199883
105,2.6958939053795556
106,2.7170420451597734
107,2.679121819409457
108,2.673723914406516
109,2.6519211530685425
110,2.686589631167325
111,2.6841444644061
112,2.6565828648480503
113,2.672522685744546
114,2.668565446680242
115,2.699352405288003
116,2.6503307819366455
117,2.6629815860228105
118,2.63607750155709
119,2.6417528174140235
120,2.66664795442061
121,2.653353593566201
122,2.6534690856933594
123,2.6397659453478726
124,2.6621531789953057
125,2.68030385537581
126,2.6863974549553613
127,2.645953568545255
128,2.6677592234178023
129,2.6573983430862427
130,2.658594857562672
131,2.6572697162628174
132,2.67500283501365
133,2.650096719915217
