epoch,loss
0,3.745682033625516
1,3.592334335500544
2,3.4887367595325816
3,3.4724889560179277
4,3.4117953235452827
5,3.305007750337774
6,3.253501209345731
7,3.2388226010582666
8,3.0721444216641514
9,3.0142604329369287
10,2.9248794208873403
11,2.84222149848938
12,2.749724366448142
13,2.7142613475972954
14,2.6725727428089487
15,2.6503576148640025
16,2.589498660781167
17,2.5418346470052544
18,2.5040459741245615
19,2.4729840863834727
20,2.4431700056249444
21,2.4192771261388604
22,2.362077138640664
23,2.3399522738023237
24,2.3384768962860107
25,2.3258989290757612
26,2.283431129022078
27,2.288842970674688
28,2.292595213109797
29,2.2410677779804575
30,2.224858511577953
31,2.194860805164684
32,2.2052406180988657
33,2.153581668030132
34,2.165220087224787
35,2.132015520876104
36,2.1400480595501987
37,2.1734306162053887
38,2.105450624769384
39,2.063100890679793
40,2.062677025794983
41,2.0218511548909275
42,2.1012620709159155
43,1.983880108053034
44,1.980705586346713
45,2.0265933708711104
46,1.9412656751545994
47,1.9300525730306453
48,1.9124146049672908
49,1.8532091541723772
50,1.8746029192751104
51,1.873115214434537
52,1.8610856478864497
53,1.8419603542848066
54,1.8210404244336216
55,1.8174320459365845
56,1.789613425731659
57,1.7933055324987932
58,1.759611189365387
59,1.7658329822800376
60,1.7892094525423916
61,1.787580435926264
62,1.7504017353057861
63,1.746272330934351
64,1.7297291484746067
65,1.7106467214497654
66,1.710706976327029
67,1.7090943293137983
68,1.7241318984465166
69,1.7411948334087024
70,1.6895111419937827
71,1.7403788837519558
72,1.6999948783354326
73,1.6763685454021802
74,1.6801274635575034
75,1.7106165885925293
76,1.6834895394065164
77,1.7273649031465703
78,1.6721103462305935
79,1.6906183958053589
80,1.6757922606034712
81,1.6298291303894736
82,1.6890265508131548
83,1.6602056243202903
84,1.6274961720813403
85,1.6851868521083484
86,1.6315290494398638
87,1.6341970671306958
88,1.633051184090701
89,1.6463489857586948
90,1.6480783386663957
91,1.6459768468683416
92,1.5827701145952398
93,1.62633507901972
94,1.6501626263965259
95,1.6020693508061497
96,1.639749521558935
97,1.6214829845861956
98,1.6061631549488415
99,1.6378364942290566
100,1.6139270338145169
101,1.6093188307502053
102,1.617056358944286
103,1.5866348201578313
104,1.595966398715973
105,1.5993744351647117
106,1.5942481702024287
107,1.5497209429740906
108,1.5621959187767722
109,1.578888551755385
110,1.5886223045262424
111,1.5542519363490017
112,1.5739994645118713
113,1.6054598797451367
114,1.6020260669968345
115,1.6534677960655906
116,1.5530768578702754
117,1.5808098153634504
118,1.5922054865143516
119,1.5379136963324114
120,1.555934564633803
121,1.574969920245084
122,1.5660012743689797
123,1.5687962662089954
124,1.5573529330166904
125,1.5582795251499524
126,1.5433838421648198
127,1.5680119557814165
128,1.5511989160017534
129,1.55743346972899
130,1.5297181443734602
131,1.5290189222856
132,1.568561234257438
133,1.5325087037953464
134,1.5220392400568181
135,1.5740289362994107
136,1.4895329421216792
137,1.5225543867457996
138,1.5311740745197644
139,1.4758721644228154
140,1.5102511861107566
141,1.5619314367120916
142,1.5250533656640486
143,1.5185470472682605
144,1.4678291895172813
145,1.5190331827510486
146,1.5247286287221042
147,1.5252891128713435
148,1.5663889917460354
149,1.4912905313751914
150,1.5124415159225464
151,1.5295541936700994
152,1.5443566820838235
153,1.5116380669853904
154,1.4844709851525046
155,1.528248835693706
156,1.4570145769552751
157,1.4975355104966597
158,1.536148022521626
159,1.5245299664410679
160,1.5518340197476475
161,1.5054531368342312
162,1.5127366889606824
163,1.4757341579957441
164,1.5038622942837803
165,1.5311571901494807
166,1.5000638311559504
167,1.4841292988170276
168,1.4838047135959973
169,1.5015397342768582
170,1.54085834459825
171,1.5052786632017656
