epoch,loss
0,4.2585484114560215
1,4.1487413969906894
2,4.065313339233398
3,4.03181604905562
4,4.002155867489901
5,3.997414643114263
6,3.9763522148132324
7,3.9865566817196934
8,3.9915510524402964
9,3.9517436027526855
10,3.9580725214698096
11,3.9446980628100308
12,3.941160494630987
13,3.9354281317103994
14,3.923306779427962
15,3.8989171873439443
16,3.874744328585538
17,3.8837560306895864
18,3.8579367074099453
19,3.793652122670954
20,3.7908301028338345
21,3.6750880913300947
22,3.618325645273382
23,3.593020211566578
24,3.5440437251871284
25,3.5297365188598633
26,3.519083120606162
27,3.4900366067886353
28,3.519306627186862
29,3.4826139320026743
30,3.459479483691129
31,3.4500349434939297
32,3.5040635737505825
33,3.4764653010801836
34,3.4708279913122
35,3.4421440796418623
36,3.4411119439385156
37,3.4353618188337847
38,3.453265417705883
39,3.4499456774104726
40,3.409869356588884
41,3.4263106367804785
42,3.414206320589239
43,3.4235834641890093
44,3.4016687111421064
45,3.3967715935273604
46,3.410189921205694
47,3.396978985179554
48,3.3669295527718286
49,3.3858276930722324
50,3.3568480773405596
51,3.3779804598201406
52,3.3877598589116875
53,3.3722662817348135
54,3.3887992121956567
55,3.360169757496227
56,3.358756563880227
57,3.3579960736361416
58,3.3569023717533457
59,3.3711526610634546
60,3.3487486189061944
61,3.3325801979411733
62,3.3471028154546563
63,3.335902690887451
64,3.3708244020288642
65,3.3273483514785767
66,3.3549511541019785
67,3.3429365808313545
68,3.3446967493404043
69,3.3271150480617178
70,3.329080895944075
71,3.3390099460428413
72,3.3379843776876275
73,3.3273425969210537
74,3.324643135070801
75,3.3064594810659234
76,3.3222200870513916
77,3.3040512691844595
78,3.313597809184681
79,3.30106660452756
80,3.301666010509838
81,3.306160645051436
82,3.3101744760166514
83,3.3227254260670054
84,3.302501515908675
85,3.306722543456338
86,3.306889913298867
87,3.28041212125258
88,3.2907075556841763
89,3.297691670331088
90,3.295645908875899
91,3.276944323019548
92,3.302595712921836
93,3.2844221700321543
94,3.2843976562673394
95,3.2857587337493896
96,3.303147781978954
97,3.2917878085916694
98,3.2925374507904053
99,3.2783188061280684
100,3.2870372100309893
101,3.292638431895863
102,3.2848260294307363
103,3.2625738273967397
104,3.2854330322959204
105,3.262984438375993
106,3.2951293750242754
107,3.2740252884951504
108,3.2835950634696265
109,3.273901115764271
110,3.2491253289309414
111,3.26394399729642
112,3.2553020390597256
113,3.2794522805647417
114,3.2796653617512095
115,3.2638004584745928
116,3.2856532768769697
117,3.2710718133232812
118,3.248800581151789
119,3.2748217691074717
120,3.27419621294195
121,3.2689111016013404
122,3.2439989393407647
123,3.2488210743123833
124,3.2545111829584297
125,3.244677868756381
126,3.257093667984009
127,3.265521515499462
128,3.282791419462724
129,3.255514773455533
130,3.2452023354443638
131,3.2674235213886607
132,3.2628038471395318
133,3.2497957944869995
134,3.255308162082325
135,3.236452503637834
136,3.2521265745162964
137,3.2306513027711348
138,3.2572477839209815
139,3.2625737732106987
140,3.2466560277071865
141,3.231329235163602
142,3.2296010472557763
143,3.2627146569165317
144,3.2659788781946357
145,3.2615685788067905
146,3.2433091510425913
147,3.2397674972360786
148,3.235290126367049
149,3.2564829913052646
150,3.2410054098476064
151,3.2695536721836436
152,3.239800973372026
153,3.2390472888946533
154,3.259413068944758
155,3.235372380776839
156,3.242833798581904
157,3.262175538323142
